x-axis,1,2
second,Volt,Volt
-237.8400E-06,-418.0904478E-03,-6.0301507E-03
-235.4400E-06,-402.0100459E-03,-8.0402009E-03
-233.0400E-06,-377.8894432E-03,-8.0402009E-03
-230.6400E-06,-353.7688404E-03,-8.0402009E-03
-228.2400E-06,-329.6482377E-03,-8.0402009E-03
-225.8400E-06,-289.4472331E-03,-10.0502511E-03
-223.4400E-06,-257.2864294E-03,-10.0502511E-03
-221.0400E-06,-217.0854248E-03,-10.0502511E-03
-218.6400E-06,-184.9246211E-03,-10.0502511E-03
-216.2400E-06,-152.7638175E-03,-10.0502511E-03
-213.8400E-06,-120.6030138E-03,-12.0603014E-03
-211.4400E-06,-88.4422101E-03,-12.0603014E-03
-209.0400E-06,-40.2010046E-03,-12.0603014E-03
-206.6400E-06,-8.0402009E-03,-12.0603014E-03
-204.2400E-06,+24.1206028E-03,-12.0603014E-03
-201.8400E-06,+64.3216074E-03,-12.0603014E-03
-199.4400E-06,+96.4824110E-03,-12.0603014E-03
-197.0400E-06,+144.7236165E-03,-12.0603014E-03
-194.6400E-06,+168.8442193E-03,-10.0502511E-03
-192.2400E-06,+209.0452239E-03,-8.0402009E-03
-189.8400E-06,+241.2060276E-03,-12.0603014E-03
-187.4400E-06,+281.4070322E-03,-8.0402009E-03
-185.0400E-06,+305.5276349E-03,-10.0502511E-03
-182.6400E-06,+337.6884386E-03,-8.0402009E-03
-180.2400E-06,+361.8090414E-03,-8.0402009E-03
-177.8400E-06,+393.9698450E-03,-8.0402009E-03
-175.4400E-06,+410.0502469E-03,-6.0301507E-03
-173.0400E-06,+434.1708496E-03,-4.0201005E-03
-170.6400E-06,+450.2512515E-03,-6.0301507E-03
-168.2400E-06,+458.2914524E-03,-6.0301507E-03
-165.8400E-06,+474.3718542E-03,-6.0301507E-03
-163.4400E-06,+482.4120551E-03,-4.0201005E-03
-161.0400E-06,+490.4522561E-03,-4.0201005E-03
-158.6400E-06,+498.4924570E-03,-4.0201005E-03
-156.2400E-06,+498.4924570E-03,-2.0100502E-03
-153.8400E-06,+490.4522561E-03,-2.0100502E-03
-151.4400E-06,+490.4522560E-03,-2.0100502E-03
-149.0400E-06,+482.4120551E-03,-2.0100502E-03
-146.6400E-06,+474.3718542E-03,+0.0E+00
-144.2400E-06,+466.3316533E-03,+2.0100502E-03
-141.8400E-06,+450.2512515E-03,+0.0E+00
-139.4400E-06,+426.1306487E-03,+2.0100502E-03
-137.0400E-06,+410.0502469E-03,+0.0E+00
-134.6400E-06,+385.9296441E-03,+4.0201005E-03
