x-axis,1,2
second,Volt,Volt
-489.7500E-06,-160.8040184E-03,+27.1608038E-03
-487.2500E-06,-202.5125606E-03,+20.6281405E-03
-484.7500E-06,-238.6934648E-03,+27.1608038E-03
-482.2500E-06,-265.3266303E-03,+19.1206029E-03
-479.7500E-06,-305.5276349E-03,+19.1206029E-03
-477.2500E-06,-329.6482377E-03,+17.6130652E-03
-474.7500E-06,-361.8090414E-03,+13.5929647E-03
-472.2500E-06,-385.9296441E-03,+17.6130652E-03
-469.7500E-06,-412.5628097E-03,+11.0804019E-03
-467.2500E-06,-434.1708496E-03,+12.5879396E-03
-464.7500E-06,-453.2663268E-03,+3.0402010E-03
-462.2500E-06,-464.8241156E-03,+3.0402010E-03
-459.7500E-06,-476.8844170E-03,-2.4874371E-03
-457.2500E-06,-478.8944672E-03,-3.4924622E-03
-454.7500E-06,-501.0050198E-03,-4.9999999E-03
-452.2500E-06,-498.4924570E-03,-4.9999999E-03
-449.7500E-06,-498.4924570E-03,-10.5276380E-03
-447.2500E-06,-505.0251202E-03,-13.0402008E-03
-444.7500E-06,-492.9648188E-03,-21.0804017E-03
-442.2500E-06,-490.4522561E-03,-19.5728641E-03
-439.7500E-06,-471.8592914E-03,-13.0402008E-03
-437.2500E-06,-459.7989900E-03,-21.0804017E-03
-434.7500E-06,-442.2110505E-03,-21.0804017E-03
-432.2500E-06,-426.1306487E-03,-22.5879394E-03
-429.7500E-06,-402.0100459E-03,-29.1206026E-03
-427.2500E-06,-377.8894432E-03,-35.6532659E-03
-424.7500E-06,-353.7688404E-03,-37.1608036E-03
-422.2500E-06,-326.6331623E-03,-35.6532659E-03
-419.7500E-06,-289.4472331E-03,-37.1608036E-03
-417.2500E-06,-257.2864294E-03,-43.6934668E-03
-414.7500E-06,-217.0854248E-03,-37.1608036E-03
-412.2500E-06,-184.9246211E-03,-43.6934668E-03
-409.7500E-06,-152.7638175E-03,-39.6733664E-03
-407.2500E-06,-111.0552752E-03,-45.2010045E-03
-404.7500E-06,-77.8894464E-03,-45.2010045E-03
-402.2500E-06,-40.2010046E-03,-37.1608036E-03
-399.7500E-06,+0.0E+00,-37.1608036E-03
-397.2500E-06,+40.2010046E-03,-42.1859292E-03
-394.7500E-06,+85.9296473E-03,-45.2010045E-03
-392.2500E-06,+120.6030138E-03,-37.1608036E-03
-389.7500E-06,+158.2914556E-03,-39.6733664E-03
-387.2500E-06,+192.9648221E-03,-37.1608036E-03
-384.7500E-06,+230.6532639E-03,-37.1608036E-03
-382.2500E-06,+265.3266303E-03,-35.6532659E-03
