x-axis,1,2
second,Volt,Volt
-2.477500E+00,-158.794E-03,-166.834E-03
-2.452500E+00,-233.166E-03,-235.176E-03
-2.427500E+00,-297.487E-03,-303.518E-03
-2.402500E+00,-353.769E-03,-357.789E-03
-2.377500E+00,-404.020E-03,-404.020E-03
-2.352500E+00,-450.251E-03,-458.291E-03
-2.327500E+00,-472.362E-03,-476.382E-03
-2.302500E+00,-498.492E-03,-498.492E-03
-2.277500E+00,-500.503E-03,-506.533E-03
-2.252500E+00,-498.492E-03,-492.462E-03
-2.227500E+00,-488.442E-03,-484.422E-03
-2.202500E+00,-444.221E-03,-450.251E-03
-2.177500E+00,-410.050E-03,-410.050E-03
-2.152500E+00,-361.809E-03,-361.809E-03
-2.127500E+00,-299.497E-03,-299.497E-03
-2.102500E+00,-233.166E-03,-235.176E-03
-2.077500E+00,-154.774E-03,-160.804E-03
-2.052500E+00,-80.402E-03,-80.402E-03
-2.027500E+00,-8.040E-03,-8.040E-03
-2.002500E+00,+72.362E-03,+70.352E-03
-1.977500E+00,+158.794E-03,+146.734E-03
-1.952500E+00,+219.095E-03,+217.085E-03
-1.927500E+00,+289.447E-03,+289.447E-03
-1.902500E+00,+347.739E-03,+345.729E-03
-1.877500E+00,+402.010E-03,+402.010E-03
-1.852500E+00,+440.201E-03,+442.211E-03
-1.827500E+00,+472.362E-03,+468.342E-03
-1.802500E+00,+488.442E-03,+490.452E-03
-1.777500E+00,+500.503E-03,+496.482E-03
-1.752500E+00,+494.472E-03,+484.422E-03
-1.727500E+00,+472.362E-03,+472.362E-03
-1.702500E+00,+442.211E-03,+436.181E-03
-1.677500E+00,+402.010E-03,+400.000E-03
-1.652500E+00,+353.769E-03,+345.729E-03
-1.627500E+00,+297.487E-03,+281.407E-03
-1.602500E+00,+225.126E-03,+219.095E-03
-1.577500E+00,+152.764E-03,+146.734E-03
-1.552500E+00,+72.362E-03,+74.372E-03
-1.527500E+00,-2.010E-03,-8.040E-03
-1.502500E+00,-78.392E-03,-86.432E-03
-1.477500E+00,-160.804E-03,-160.804E-03
-1.452500E+00,-229.146E-03,-233.166E-03
-1.427500E+00,-297.487E-03,-297.487E-03
-1.402500E+00,-353.769E-03,-357.789E-03
-1.377500E+00,-410.050E-03,-404.020E-03
-1.352500E+00,-450.251E-03,-448.241E-03
-1.327500E+00,-482.412E-03,-482.412E-03
-1.302500E+00,-498.492E-03,-500.503E-03
-1.277500E+00,-500.503E-03,-514.573E-03
-1.252500E+00,-502.513E-03,-504.523E-03
-1.227500E+00,-474.372E-03,-482.412E-03
