x-axis,1,2
second,Volt,Volt
-5.955000E-03,-72.361808E-03,-292.437183E-03
-5.905000E-03,-24.120603E-03,-262.286429E-03
-5.855000E-03,+32.160804E-03,-238.165827E-03
-5.805000E-03,+80.402009E-03,-203.994973E-03
-5.755000E-03,+130.653265E-03,-171.834169E-03
-5.705000E-03,+184.924621E-03,-141.683416E-03
-5.655000E-03,+231.155776E-03,-109.522612E-03
-5.605000E-03,+275.376881E-03,-69.321607E-03
-5.555000E-03,+329.648238E-03,-29.120603E-03
-5.505000E-03,+361.809041E-03,+13.090452E-03
-5.455000E-03,+395.979895E-03,+49.271356E-03
-5.405000E-03,+426.130649E-03,+83.442210E-03
-5.355000E-03,+450.251251E-03,+117.613064E-03
-5.305000E-03,+466.331653E-03,+155.804018E-03
-5.255000E-03,+488.442206E-03,+196.005023E-03
-5.205000E-03,+492.462306E-03,+220.125626E-03
-5.155000E-03,+498.492457E-03,+250.276379E-03
-5.105000E-03,+496.482407E-03,+274.396982E-03
-5.055000E-03,+484.422105E-03,+298.517585E-03
-5.005000E-03,+474.371854E-03,+316.608037E-03
-4.955000E-03,+452.261302E-03,+324.648238E-03
-4.905000E-03,+432.160799E-03,+334.698489E-03
-4.855000E-03,+402.010046E-03,+348.768841E-03
-4.805000E-03,+361.809041E-03,+348.768841E-03
-4.755000E-03,+327.638187E-03,+356.809041E-03
-4.705000E-03,+287.437183E-03,+340.728640E-03
-4.655000E-03,+241.206028E-03,+340.728640E-03
-4.605000E-03,+192.964822E-03,+318.618087E-03
-4.555000E-03,+144.723617E-03,+308.567836E-03
-4.505000E-03,+90.452260E-03,+286.457283E-03
-4.455000E-03,+32.160804E-03,+266.356781E-03
-4.405000E-03,-16.080402E-03,+236.206028E-03
-4.355000E-03,-72.361808E-03,+200.025124E-03
-4.305000E-03,-122.613064E-03,+171.884420E-03
-4.255000E-03,-176.884420E-03,+141.733667E-03
-4.205000E-03,-225.125626E-03,+107.562813E-03
-4.155000E-03,-273.366831E-03,+67.361808E-03
-4.105000E-03,-311.557786E-03,+33.190954E-03
-4.055000E-03,-353.768840E-03,-13.040201E-03
-4.005000E-03,-393.969845E-03,-39.170854E-03
-3.955000E-03,-424.120598E-03,-77.361808E-03
-3.905000E-03,-456.281402E-03,-117.562813E-03
-3.855000E-03,-474.371854E-03,-157.763817E-03
-3.805000E-03,-490.452256E-03,-187.914571E-03
-3.755000E-03,-498.492457E-03,-216.055274E-03
-3.705000E-03,-500.502507E-03,-252.236178E-03
-3.655000E-03,-506.532658E-03,-276.356781E-03
