x-axis,1,2
second,Volt,Volt
-5.955000E-03,-506.532658E-03,-214.045224E-03
-5.905000E-03,-506.532658E-03,-246.206027E-03
-5.855000E-03,-492.462306E-03,-282.386932E-03
-5.805000E-03,-482.412055E-03,-296.457283E-03
-5.755000E-03,-458.291452E-03,-318.567836E-03
-5.705000E-03,-434.170850E-03,-326.608037E-03
-5.655000E-03,-408.040197E-03,-336.658288E-03
-5.605000E-03,-361.809041E-03,-342.688438E-03
-5.555000E-03,-319.597987E-03,-342.688438E-03
-5.505000E-03,-269.346731E-03,-336.658288E-03
-5.455000E-03,-217.085425E-03,-332.638187E-03
-5.405000E-03,-168.844219E-03,-310.527635E-03
-5.355000E-03,-104.522612E-03,-288.417082E-03
-5.305000E-03,-42.211055E-03,-272.336680E-03
-5.255000E-03,+16.080402E-03,-248.216078E-03
-5.205000E-03,+72.361808E-03,-216.055274E-03
-5.155000E-03,+122.613064E-03,-181.884420E-03
-5.105000E-03,+190.954772E-03,-141.683416E-03
-5.055000E-03,+241.206028E-03,-109.522612E-03
-5.005000E-03,+291.457283E-03,-69.321607E-03
-4.955000E-03,+337.688439E-03,-29.120603E-03
-4.905000E-03,+377.889443E-03,+5.050251E-03
-4.855000E-03,+426.130649E-03,+45.251256E-03
-4.805000E-03,+448.241201E-03,+83.442210E-03
-4.755000E-03,+466.331653E-03,+129.673366E-03
-4.705000E-03,+490.452256E-03,+163.844219E-03
-4.655000E-03,+498.492457E-03,+196.005023E-03
-4.605000E-03,+496.482407E-03,+226.155777E-03
-4.555000E-03,+488.442206E-03,+246.256279E-03
-4.505000E-03,+482.412055E-03,+282.437183E-03
-4.455000E-03,+466.331653E-03,+294.497484E-03
-4.405000E-03,+428.140699E-03,+310.577886E-03
-4.355000E-03,+410.050247E-03,+318.618087E-03
-4.305000E-03,+369.849242E-03,+336.708539E-03
-4.255000E-03,+321.608037E-03,+328.668338E-03
-4.205000E-03,+273.366831E-03,+326.658288E-03
-4.155000E-03,+227.135676E-03,+316.608037E-03
-4.105000E-03,+168.844219E-03,+300.527635E-03
-4.055000E-03,+110.552763E-03,+292.487434E-03
-4.005000E-03,+56.281406E-03,+262.336681E-03
-3.955000E-03,-8.040201E-03,+242.236178E-03
-3.905000E-03,-64.321607E-03,+212.085425E-03
-3.855000E-03,-120.603014E-03,+179.924621E-03
-3.805000E-03,-176.884420E-03,+145.753767E-03
-3.755000E-03,-233.165827E-03,+113.592964E-03
-3.705000E-03,-287.437183E-03,+69.371859E-03
-3.655000E-03,-335.678388E-03,+35.201005E-03
