x-axis,1,2
second,Volt,Volt
-99.100E-06,-31.586504E-03,-956.209609E-03
-98.100E-06,-40.201005E-03,-953.338109E-03
-97.100E-06,-34.458004E-03,-934.673357E-03
-96.100E-06,-22.972003E-03,-904.522603E-03
-95.100E-06,-30.150753E-03,-874.371850E-03
-94.100E-06,-15.793252E-03,-831.299345E-03
-93.100E-06,-15.793252E-03,-778.176589E-03
-92.100E-06,-10.050251E-03,-715.003582E-03
-91.100E-06,-1.435750E-03,-643.216074E-03
-90.100E-06,-4.307250E-03,-567.121315E-03
-89.100E-06,+7.178751E-03,-492.462306E-03
-88.100E-06,+0.0E+00,-412.060297E-03
-87.100E-06,+17.229002E-03,-321.608037E-03
-86.100E-06,+15.793252E-03,-225.412776E-03
-85.100E-06,+18.664752E-03,-129.217515E-03
-84.100E-06,+20.100502E-03,-40.201005E-03
-83.100E-06,+35.893754E-03,+60.301507E-03
-82.100E-06,+37.329504E-03,+150.753767E-03
-81.100E-06,+30.150753E-03,+241.206028E-03
-80.100E-06,+33.022254E-03,+334.529788E-03
-79.100E-06,+38.765254E-03,+432.160799E-03
-78.100E-06,+40.201005E-03,+522.613060E-03
-77.100E-06,+40.201005E-03,+594.400568E-03
-76.100E-06,+30.150753E-03,+667.623826E-03
-75.100E-06,+40.201005E-03,+730.796834E-03
-74.100E-06,+40.201005E-03,+793.969841E-03
-73.100E-06,+40.201005E-03,+834.170845E-03
-72.100E-06,+30.150753E-03,+864.321599E-03
-71.100E-06,+40.201005E-03,+903.086853E-03
-70.100E-06,+30.150753E-03,+933.237607E-03
-69.100E-06,+31.586504E-03,+938.980607E-03
-68.100E-06,+27.279253E-03,+964.824110E-03
-67.100E-06,+10.050251E-03,+934.673357E-03
-66.100E-06,+20.100502E-03,+927.494606E-03
-65.100E-06,+20.100502E-03,+900.215353E-03
-64.100E-06,+18.664752E-03,+862.885849E-03
-63.100E-06,+10.050251E-03,+822.684844E-03
-62.100E-06,+0.0E+00,+769.562088E-03
-61.100E-06,+0.0E+00,+710.696331E-03
-60.100E-06,-10.050251E-03,+633.165822E-03
-59.100E-06,-7.178751E-03,+572.864315E-03
-58.100E-06,-4.307250E-03,+482.412055E-03
-57.100E-06,-20.100502E-03,+402.010046E-03
-56.100E-06,-11.486001E-03,+302.943285E-03
-55.100E-06,-25.843503E-03,+221.105525E-03
-54.100E-06,-30.150753E-03,+120.603014E-03
-53.100E-06,-40.201005E-03,+20.100502E-03
-52.100E-06,-30.150753E-03,-63.173007E-03
-51.100E-06,-40.201005E-03,-160.804018E-03
