x-axis,1,2
second,Volt,Volt
-4.955000E-03,+410.050247E-03,+92.462311E-03
-4.905000E-03,+375.879393E-03,+98.994974E-03
-4.855000E-03,+331.658288E-03,+106.532662E-03
-4.805000E-03,+295.477384E-03,+112.060300E-03
-4.755000E-03,+249.246228E-03,+118.090451E-03
-4.705000E-03,+207.035174E-03,+119.597989E-03
-4.655000E-03,+152.763817E-03,+120.100501E-03
-4.605000E-03,+104.522612E-03,+120.603014E-03
-4.555000E-03,+40.201005E-03,+118.592964E-03
-4.505000E-03,-8.040201E-03,+115.075376E-03
-4.455000E-03,-56.281406E-03,+114.572863E-03
-4.405000E-03,-112.562813E-03,+108.040200E-03
-4.355000E-03,-168.844219E-03,+102.010049E-03
-4.305000E-03,-217.085425E-03,+94.472361E-03
-4.255000E-03,-265.326630E-03,+84.422110E-03
-4.205000E-03,-305.527635E-03,+74.371858E-03
-4.155000E-03,-347.738690E-03,+62.814070E-03
-4.105000E-03,-377.889443E-03,+52.261306E-03
-4.055000E-03,-410.050247E-03,+39.698492E-03
-4.005000E-03,-448.241201E-03,+28.140703E-03
-3.955000E-03,-466.331653E-03,+15.577889E-03
-3.905000E-03,-482.412055E-03,+0.0E+00
-3.855000E-03,-492.462306E-03,-12.060301E-03
-3.805000E-03,-504.522608E-03,-24.120603E-03
-3.755000E-03,-498.492457E-03,-36.180904E-03
-3.705000E-03,-506.532658E-03,-48.743718E-03
-3.655000E-03,-490.452256E-03,-61.809045E-03
-3.605000E-03,-478.391955E-03,-72.361808E-03
-3.555000E-03,-450.251251E-03,-82.412059E-03
-3.505000E-03,-426.130649E-03,-93.969848E-03
-3.455000E-03,-393.969845E-03,-99.497486E-03
-3.405000E-03,-361.809041E-03,-108.542712E-03
-3.355000E-03,-313.567836E-03,-115.075376E-03
-3.305000E-03,-273.366831E-03,-118.592964E-03
-3.255000E-03,-231.155776E-03,-123.115577E-03
-3.205000E-03,-182.914571E-03,-124.623114E-03
-3.155000E-03,-128.643215E-03,-126.633164E-03
-3.105000E-03,-80.402009E-03,-124.120602E-03
-3.055000E-03,-26.130653E-03,-122.613064E-03
-3.005000E-03,+38.190954E-03,-119.095476E-03
-2.955000E-03,+86.432160E-03,-114.572863E-03
-2.905000E-03,+130.653265E-03,-108.040200E-03
-2.855000E-03,+182.914571E-03,-101.005024E-03
-2.805000E-03,+233.165827E-03,-91.959798E-03
-2.755000E-03,+287.437183E-03,-83.919597E-03
-2.705000E-03,+315.577886E-03,-72.864321E-03
-2.655000E-03,+359.798991E-03,-61.809045E-03
