x-axis,1,2
second,Volt,Volt
-99.100E-06,+113.711413E-03,+168.844219E-03
-98.100E-06,+151.615217E-03,+210.193824E-03
-97.100E-06,+168.844219E-03,+252.692029E-03
-96.100E-06,+195.262022E-03,+289.447233E-03
-95.100E-06,+217.085425E-03,+329.648238E-03
-94.100E-06,+249.246228E-03,+369.849242E-03
-93.100E-06,+268.772431E-03,+410.050247E-03
-92.100E-06,+289.447233E-03,+449.102651E-03
-91.100E-06,+306.676235E-03,+482.412055E-03
-90.100E-06,+329.648238E-03,+511.127058E-03
-89.100E-06,+345.728640E-03,+544.436462E-03
-88.100E-06,+369.849242E-03,+562.814064E-03
-87.100E-06,+377.889443E-03,+586.934667E-03
-86.100E-06,+397.415645E-03,+615.649670E-03
-85.100E-06,+402.010046E-03,+635.175873E-03
-84.100E-06,+411.198847E-03,+651.256274E-03
-83.100E-06,+421.536248E-03,+667.336676E-03
-82.100E-06,+423.833448E-03,+677.674077E-03
-81.100E-06,+442.211051E-03,+691.457279E-03
-80.100E-06,+436.468050E-03,+693.754479E-03
-79.100E-06,+442.211051E-03,+699.497480E-03
-78.100E-06,+442.211051E-03,+707.537681E-03
-77.100E-06,+434.170850E-03,+699.497480E-03
-76.100E-06,+442.211051E-03,+702.943280E-03
-75.100E-06,+426.130649E-03,+691.457279E-03
-74.100E-06,+426.130649E-03,+683.417078E-03
-73.100E-06,+418.090448E-03,+675.376877E-03
-72.100E-06,+402.010046E-03,+646.661874E-03
-71.100E-06,+395.118445E-03,+643.216074E-03
-70.100E-06,+385.929644E-03,+612.203870E-03
-69.100E-06,+361.809041E-03,+594.974868E-03
-68.100E-06,+348.025840E-03,+578.894466E-03
-67.100E-06,+329.648238E-03,+538.693462E-03
-66.100E-06,+313.567836E-03,+516.870059E-03
-65.100E-06,+289.447233E-03,+482.412055E-03
-64.100E-06,+266.475230E-03,+457.142852E-03
-63.100E-06,+249.246228E-03,+423.833448E-03
-62.100E-06,+217.085425E-03,+377.889443E-03
-61.100E-06,+201.005023E-03,+337.688439E-03
-60.100E-06,+176.884420E-03,+297.487434E-03
-59.100E-06,+152.763817E-03,+257.286429E-03
-58.100E-06,+120.603014E-03,+217.085425E-03
-57.100E-06,+89.590810E-03,+168.844219E-03
-56.100E-06,+65.470207E-03,+128.643215E-03
-55.100E-06,+40.201005E-03,+80.402009E-03
-54.100E-06,+8.040201E-03,+45.944005E-03
-53.100E-06,-8.040201E-03,+0.0E+00
-52.100E-06,-40.201005E-03,-42.498205E-03
-51.100E-06,-72.361808E-03,-96.482411E-03
